index,timestamp,symbol,open,high,low,close,volume
41,2025-02-18 20:18:00+00:00,SPY-USD,609.6950073242188,609.719970703125,609.6400146484375,609.6500244140625,62462
42,2025-02-18 20:17:00+00:00,SPY-USD,609.75,609.760009765625,609.6400146484375,609.7000122070312,33446
43,2025-02-18 20:16:00+00:00,SPY-USD,609.8300170898438,609.8300170898438,609.6300048828125,609.7319946289062,53141
44,2025-02-18 20:15:00+00:00,SPY-USD,609.8499755859375,609.8900146484375,609.8099975585938,609.8499755859375,57630
45,2025-02-18 20:14:00+00:00,SPY-USD,609.8513793945312,609.9199829101562,609.8513793945312,609.875,29511
46,2025-02-18 20:13:00+00:00,SPY-USD,609.77001953125,609.8900146484375,609.739990234375,609.8599243164062,174203
47,2025-02-18 20:12:00+00:00,SPY-USD,609.7750244140625,609.7899780273438,609.6799926757812,609.760009765625,32712
48,2025-02-18 20:11:00+00:00,SPY-USD,609.72998046875,609.77001953125,609.6400146484375,609.75,65538
49,2025-02-18 20:10:00+00:00,SPY-USD,609.751220703125,609.7899780273438,609.6900024414062,609.735107421875,59699
50,2025-02-18 20:09:00+00:00,SPY-USD,609.75,609.77001953125,609.72998046875,609.75,39405
51,2025-02-18 20:08:00+00:00,SPY-USD,609.760009765625,609.8099975585938,609.75,609.760009765625,36879
52,2025-02-18 20:07:00+00:00,SPY-USD,609.75,609.780029296875,609.6900024414062,609.75,62857
53,2025-02-18 20:06:00+00:00,SPY-USD,609.8250122070312,609.8698120117188,609.6801147460938,609.7899780273438,46231
54,2025-02-18 20:05:00+00:00,SPY-USD,609.8099975585938,609.8599853515625,609.7899780273438,609.8200073242188,25143
55,2025-02-18 20:04:00+00:00,SPY-USD,609.8250122070312,609.8400268554688,609.7849731445312,609.8200073242188,37524
56,2025-02-18 20:03:00+00:00,SPY-USD,609.8499755859375,609.8800048828125,609.7849731445312,609.8298950195312,49673
57,2025-02-18 20:02:00+00:00,SPY-USD,609.8300170898438,609.9000244140625,609.7501831054688,609.8701171875,48214
58,2025-02-18 20:01:00+00:00,SPY-USD,609.8599853515625,609.8599853515625,609.8599853515625,609.8599853515625,44252
59,2025-02-18 20:00:00+00:00,SPY-USD,609.8699951171875,609.9000244140625,609.719970703125,609.8599853515625,45694
60,2025-02-18 19:59:00+00:00,SPY-USD,609.8499755859375,609.9400024414062,609.7899780273438,609.8499755859375,45917
61,2025-02-18 19:58:00+00:00,SPY-USD,609.969970703125,610.0186767578125,609.9199829101562,609.9500122070312,25168
62,2025-02-18 19:57:00+00:00,SPY-USD,609.9400024414062,609.9749755859375,609.9000244140625,609.9749755859375,47456
63,2025-02-18 19:56:00+00:00,SPY-USD,609.9199829101562,609.9769287109375,609.9000244140625,609.9400024414062,32454
64,2025-02-18 19:55:00+00:00,SPY-USD,609.89501953125,610.0399780273438,609.8699951171875,609.9199829101562,40883
65,2025-02-18 19:54:00+00:00,SPY-USD,609.9400024414062,610.0,609.8499755859375,609.89501953125,44287
66,2025-02-18 19:53:00+00:00,SPY-USD,609.8900146484375,610.010009765625,609.8900146484375,609.9500122070312,52223
67,2025-02-18 19:52:00+00:00,SPY-USD,610.010009765625,610.030029296875,609.8499755859375,609.8800048828125,163093
68,2025-02-18 19:51:00+00:00,SPY-USD,610.010009765625,610.030029296875,609.6599731445312,610.010009765625,96178
69,2025-02-18 19:50:00+00:00,SPY-USD,609.72998046875,609.8359985351562,609.625,609.6699829101562,113523
70,2025-02-18 19:49:00+00:00,SPY-USD,609.635009765625,609.72998046875,609.635009765625,609.719970703125,37905
71,2025-02-18 19:48:00+00:00,SPY-USD,609.4199829101562,609.75,609.4099731445312,609.635009765625,81454
72,2025-02-18 19:47:00+00:00,SPY-USD,609.4249877929688,609.4400024414062,609.3699951171875,609.4249877929688,117959
73,2025-02-18 19:46:00+00:00,SPY-USD,609.4000244140625,609.4400024414062,609.35498046875,609.4099731445312,83264
74,2025-02-18 19:45:00+00:00,SPY-USD,609.3900146484375,609.489990234375,609.3699951171875,609.4149780273438,49323
75,2025-02-18 19:44:00+00:00,SPY-USD,609.3150024414062,609.4199829101562,609.3099975585938,609.3900146484375,28693
76,2025-02-18 19:43:00+00:00,SPY-USD,609.3049926757812,609.3599853515625,609.2899780273438,609.3049926757812,30251
77,2025-02-18 19:42:00+00:00,SPY-USD,609.3150024414062,609.469970703125,609.2615966796875,609.3150024414062,40991
78,2025-02-18 19:41:00+00:00,SPY-USD,609.3499755859375,609.4600219726562,609.280029296875,609.4500122070312,40341
79,2025-02-18 19:40:00+00:00,SPY-USD,609.1400146484375,609.3599853515625,609.1300048828125,609.3599853515625,29489
80,2025-02-18 19:39:00+00:00,SPY-USD,609.2550048828125,609.2550048828125,609.1201782226562,609.1300048828125,17700
81,2025-02-18 19:38:00+00:00,SPY-USD,609.3599853515625,609.3900146484375,609.2199096679688,609.2698974609375,18705
82,2025-02-18 19:37:00+00:00,SPY-USD,609.3499755859375,609.4349975585938,609.3400268554688,609.3900146484375,40974
83,2025-02-18 19:36:00+00:00,SPY-USD,609.3499755859375,609.5,609.2987060546875,609.3499755859375,48625
84,2025-02-18 19:35:00+00:00,SPY-USD,609.489990234375,609.5700073242188,609.4099731445312,609.4349975585938,43819
85,2025-02-18 19:34:00+00:00,SPY-USD,609.3800048828125,609.5,609.3200073242188,609.5,26060
86,2025-02-18 19:33:00+00:00,SPY-USD,609.4099731445312,609.5,609.385009765625,609.39501953125,60430
87,2025-02-18 19:32:00+00:00,SPY-USD,609.3499755859375,609.4199829101562,609.3400268554688,609.3900146484375,32722
88,2025-02-18 19:31:00+00:00,SPY-USD,609.1900024414062,609.369873046875,609.1099853515625,609.3499755859375,23788
89,2025-02-18 19:30:00+00:00,SPY-USD,609.219970703125,609.2390747070312,609.1199951171875,609.2066040039062,18730
90,2025-02-18 19:29:00+00:00,SPY-USD,609.218994140625,609.3300170898438,609.1903076171875,609.218994140625,19711
91,2025-02-18 19:28:00+00:00,SPY-USD,609.2999267578125,609.3599853515625,609.27001953125,609.2899780273438,26433
92,2025-02-18 19:27:00+00:00,SPY-USD,609.260009765625,609.3267822265625,609.1600952148438,609.2550048828125,51777
93,2025-02-18 19:26:00+00:00,SPY-USD,609.3099975585938,609.4000244140625,609.2650146484375,609.2650146484375,85847
94,2025-02-18 19:25:00+00:00,SPY-USD,609.4400024414062,609.489990234375,609.280029296875,609.2999877929688,73851
95,2025-02-18 19:24:00+00:00,SPY-USD,608.814697265625,609.6099853515625,608.814697265625,609.4400024414062,191692
96,2025-02-18 19:23:00+00:00,SPY-USD,608.8198852539062,608.8499755859375,608.7247924804688,608.8200073242188,39317
97,2025-02-18 19:22:00+00:00,SPY-USD,608.72998046875,608.8300170898438,608.72998046875,608.8200073242188,63497
98,2025-02-18 19:21:00+00:00,SPY-USD,608.530029296875,608.780029296875,608.5,608.7200927734375,65291
99,2025-02-18 19:20:00+00:00,SPY-USD,608.5999755859375,608.6199951171875,608.3800048828125,608.530029296875,57266
100,2025-02-18 19:19:00+00:00,SPY-USD,608.7100219726562,608.719970703125,608.530029296875,608.600830078125,41430
101,2025-02-18 19:18:00+00:00,SPY-USD,608.8200073242188,608.8300170898438,608.6599731445312,608.7199096679688,24414
102,2025-02-18 19:17:00+00:00,SPY-USD,608.8200073242188,608.8900146484375,608.6900024414062,608.8300170898438,43595
103,2025-02-18 19:16:00+00:00,SPY-USD,608.7999877929688,608.8900146484375,608.719970703125,608.7999877929688,59744
104,2025-02-18 19:15:00+00:00,SPY-USD,608.8300170898438,608.8900146484375,608.77001953125,608.8499755859375,38870
105,2025-02-18 19:14:00+00:00,SPY-USD,608.8300170898438,609.0,608.8200073242188,608.8300170898438,42439
106,2025-02-18 19:13:00+00:00,SPY-USD,608.9000244140625,609.0098876953125,608.6699829101562,608.969970703125,95545
107,2025-02-18 19:12:00+00:00,SPY-USD,609.0650024414062,609.0650024414062,608.8800048828125,608.9000244140625,94187
108,2025-02-18 19:11:00+00:00,SPY-USD,608.8800048828125,609.0999755859375,608.875,609.0750122070312,85822
109,2025-02-18 19:10:00+00:00,SPY-USD,608.760009765625,608.9891967773438,608.760009765625,608.8699951171875,110200
110,2025-02-18 19:09:00+00:00,SPY-USD,608.8499755859375,608.8499755859375,608.6400146484375,608.760009765625,114498
111,2025-02-18 19:08:00+00:00,SPY-USD,608.8499755859375,608.8800048828125,608.4099731445312,608.8800048828125,357094
112,2025-02-18 19:07:00+00:00,SPY-USD,609.4400024414062,609.4600219726562,608.780029296875,608.864990234375,222734
113,2025-02-18 19:06:00+00:00,SPY-USD,609.719970703125,609.719970703125,609.4299926757812,609.4500122070312,57190
114,2025-02-18 19:05:00+00:00,SPY-USD,609.6799926757812,609.780029296875,609.6599731445312,609.7100219726562,43742
115,2025-02-18 19:04:00+00:00,SPY-USD,609.8099975585938,609.8300170898438,609.6599731445312,609.6599731445312,49129
116,2025-02-18 19:03:00+00:00,SPY-USD,609.719970703125,609.8200073242188,609.7098999023438,609.8049926757812,48009
117,2025-02-18 19:02:00+00:00,SPY-USD,609.6900024414062,609.77001953125,609.6799926757812,609.739990234375,64096
118,2025-02-18 19:01:00+00:00,SPY-USD,609.6900024414062,609.719970703125,609.6599731445312,609.6950073242188,28149
119,2025-02-18 19:00:00+00:00,SPY-USD,609.655029296875,609.75,609.6400146484375,609.7000122070312,36707
120,2025-02-18 18:59:00+00:00,SPY-USD,609.7200927734375,609.7200927734375,609.6199951171875,609.6599731445312,37902
121,2025-02-18 18:58:00+00:00,SPY-USD,609.7899780273438,609.7899780273438,609.719970703125,609.719970703125,31878
122,2025-02-18 18:57:00+00:00,SPY-USD,609.8400268554688,609.8800048828125,609.7761840820312,609.8099975585938,27741
123,2025-02-18 18:56:00+00:00,SPY-USD,609.8150024414062,609.9050903320312,609.8150024414062,609.8499755859375,55901
124,2025-02-18 18:55:00+00:00,SPY-USD,609.8200073242188,609.9000244140625,609.8200073242188,609.8200073242188,21709
125,2025-02-18 18:54:00+00:00,SPY-USD,609.6983032226562,609.8499755859375,609.6699829101562,609.8099975585938,19427
126,2025-02-18 18:53:00+00:00,SPY-USD,609.8800048828125,609.9199829101562,609.6900024414062,609.7000122070312,28019
127,2025-02-18 18:52:00+00:00,SPY-USD,609.85498046875,609.9299926757812,609.8499755859375,609.8800048828125,307403
128,2025-02-18 18:51:00+00:00,SPY-USD,609.7899780273438,609.9199829101562,609.7849731445312,609.8599853515625,33341
129,2025-02-18 18:50:00+00:00,SPY-USD,609.7800903320312,609.8099975585938,609.739990234375,609.7901000976562,25292
130,2025-02-18 18:49:00+00:00,SPY-USD,609.719970703125,609.8099975585938,609.6950073242188,609.7899780273438,38789
131,2025-02-18 18:48:00+00:00,SPY-USD,609.510009765625,609.719970703125,609.510009765625,609.719970703125,36663
132,2025-02-18 18:47:00+00:00,SPY-USD,609.5,609.5800170898438,609.469970703125,609.5,29405
133,2025-02-18 18:46:00+00:00,SPY-USD,609.659912109375,609.659912109375,609.530029296875,609.530029296875,24204
134,2025-02-18 18:45:00+00:00,SPY-USD,609.52001953125,609.6900024414062,609.4749755859375,609.6671752929688,34263
135,2025-02-18 18:44:00+00:00,SPY-USD,609.47998046875,609.5700073242188,609.469970703125,609.530029296875,70611
136,2025-02-18 18:43:00+00:00,SPY-USD,609.510009765625,609.56982421875,609.47998046875,609.5,37585
137,2025-02-18 18:42:00+00:00,SPY-USD,609.5599975585938,609.58837890625,609.489990234375,609.5150146484375,26685
138,2025-02-18 18:41:00+00:00,SPY-USD,609.469970703125,609.6300048828125,609.451904296875,609.5800170898438,54864
139,2025-02-18 18:40:00+00:00,SPY-USD,609.6199951171875,609.625,609.47119140625,609.47998046875,23368
140,2025-02-18 18:39:00+00:00,SPY-USD,609.5982055664062,609.6699829101562,609.5800170898438,609.6400146484375,23776
141,2025-02-18 18:38:00+00:00,SPY-USD,609.6300048828125,609.6400146484375,609.510009765625,609.6099243164062,24590
142,2025-02-18 18:37:00+00:00,SPY-USD,609.68408203125,609.7199096679688,609.6099853515625,609.6300048828125,15096
143,2025-02-18 18:36:00+00:00,SPY-USD,609.7100219726562,609.72998046875,609.6199951171875,609.6699829101562,16903
144,2025-02-18 18:35:00+00:00,SPY-USD,609.719970703125,609.780029296875,609.674072265625,609.7100219726562,13483
145,2025-02-18 18:34:00+00:00,SPY-USD,609.719970703125,609.7802124023438,609.6950073242188,609.719970703125,42483
146,2025-02-18 18:33:00+00:00,SPY-USD,609.6599731445312,609.719970703125,609.6300048828125,609.7150268554688,22471
147,2025-02-18 18:32:00+00:00,SPY-USD,609.7100219726562,609.75,609.5599975585938,609.6400146484375,48862
148,2025-02-18 18:31:00+00:00,SPY-USD,609.6798706054688,609.7999877929688,609.6500244140625,609.7000122070312,24245
149,2025-02-18 18:30:00+00:00,SPY-USD,609.8800048828125,609.8800048828125,609.6599731445312,609.6799926757812,29727
150,2025-02-18 18:29:00+00:00,SPY-USD,610.0,610.030029296875,609.8400268554688,609.8900146484375,41863
151,2025-02-18 18:28:00+00:00,SPY-USD,609.9976196289062,610.0700073242188,609.9199829101562,609.9976196289062,53239
152,2025-02-18 18:27:00+00:00,SPY-USD,609.9500122070312,609.9500122070312,609.8499755859375,609.9199829101562,95837
153,2025-02-18 18:26:00+00:00,SPY-USD,609.9390258789062,609.9400024414062,609.8599853515625,609.9349975585938,30779
154,2025-02-18 18:25:00+00:00,SPY-USD,609.8800048828125,609.9400024414062,609.850830078125,609.9299926757812,271098
155,2025-02-18 18:24:00+00:00,SPY-USD,609.844970703125,609.9600219726562,609.8049926757812,609.8800048828125,32135
156,2025-02-18 18:23:00+00:00,SPY-USD,609.7600708007812,609.8699951171875,609.760009765625,609.8699951171875,21762
157,2025-02-18 18:22:00+00:00,SPY-USD,609.72998046875,609.8599853515625,609.7000122070312,609.7645263671875,51812
158,2025-02-18 18:21:00+00:00,SPY-USD,609.7050170898438,609.7899169921875,609.52001953125,609.719970703125,55272
159,2025-02-18 18:20:00+00:00,SPY-USD,609.8599243164062,609.9299926757812,609.7000122070312,609.7100219726562,41526
160,2025-02-18 18:19:00+00:00,SPY-USD,609.8800048828125,610.0,609.8599853515625,609.8599853515625,52766
161,2025-02-18 18:18:00+00:00,SPY-USD,610.0399780273438,610.0800170898438,609.864990234375,609.8699951171875,40029
162,2025-02-18 18:17:00+00:00,SPY-USD,610.1599731445312,610.1599731445312,610.02001953125,610.0449829101562,16570
163,2025-02-18 18:16:00+00:00,SPY-USD,610.1054077148438,610.1500244140625,610.0900268554688,610.1500244140625,27330
164,2025-02-18 18:15:00+00:00,SPY-USD,610.1300048828125,610.14501953125,610.0401000976562,610.1099853515625,22728
165,2025-02-18 18:14:00+00:00,SPY-USD,610.0499877929688,610.1500244140625,609.969970703125,610.1199951171875,35750
166,2025-02-18 18:13:00+00:00,SPY-USD,610.0599975585938,610.1900024414062,610.0599975585938,610.0599975585938,31136
167,2025-02-18 18:12:00+00:00,SPY-USD,610.0700073242188,610.1799926757812,610.0700073242188,610.1699829101562,36551
168,2025-02-18 18:11:00+00:00,SPY-USD,610.060302734375,610.25,610.0401000976562,610.060302734375,27186
169,2025-02-18 18:10:00+00:00,SPY-USD,610.2449951171875,610.260009765625,610.1099853515625,610.2000122070312,14504
170,2025-02-18 18:09:00+00:00,SPY-USD,610.3200073242188,610.3499755859375,610.1599731445312,610.2498779296875,27890
171,2025-02-18 18:08:00+00:00,SPY-USD,610.5050048828125,610.5050048828125,610.3201293945312,610.3201293945312,22812
172,2025-02-18 18:07:00+00:00,SPY-USD,610.510009765625,610.5399780273438,610.5,610.5,36904
173,2025-02-18 18:06:00+00:00,SPY-USD,610.6500244140625,610.6500244140625,610.4500122070312,610.52001953125,25303
174,2025-02-18 18:05:00+00:00,SPY-USD,610.614990234375,610.6400146484375,610.5999755859375,610.6300048828125,21981
175,2025-02-18 18:04:00+00:00,SPY-USD,610.614990234375,610.64990234375,610.5759887695312,610.614990234375,23884
176,2025-02-18 18:03:00+00:00,SPY-USD,610.5999755859375,610.65869140625,610.5700073242188,610.6500244140625,51076
177,2025-02-18 18:02:00+00:00,SPY-USD,610.52001953125,610.6400146484375,610.5100708007812,610.5999755859375,26891
178,2025-02-18 18:01:00+00:00,SPY-USD,610.3900146484375,610.530029296875,610.3800048828125,610.530029296875,21179
179,2025-02-18 18:00:00+00:00,SPY-USD,610.3400268554688,610.4199829101562,610.3099975585938,610.3900146484375,41847
180,2025-02-18 17:59:00+00:00,SPY-USD,610.3250122070312,610.3599853515625,610.3200073242188,610.3499755859375,28729
181,2025-02-18 17:58:00+00:00,SPY-USD,610.39697265625,610.4299926757812,610.2847290039062,610.2999877929688,35953
182,2025-02-18 17:57:00+00:00,SPY-USD,610.405029296875,610.4400024414062,610.3900146484375,610.3900146484375,20288
183,2025-02-18 17:56:00+00:00,SPY-USD,610.3900146484375,610.489990234375,610.3900146484375,610.4000244140625,15828
184,2025-02-18 17:55:00+00:00,SPY-USD,610.4500122070312,610.4550170898438,610.3699951171875,610.3800048828125,13414
185,2025-02-18 17:54:00+00:00,SPY-USD,610.4097900390625,610.5,610.4000244140625,610.4600219726562,30922
186,2025-02-18 17:53:00+00:00,SPY-USD,610.3900756835938,610.4268798828125,610.3599853515625,610.4000244140625,20690
187,2025-02-18 17:52:00+00:00,SPY-USD,610.5150146484375,610.5449829101562,610.3900146484375,610.409912109375,69915
188,2025-02-18 17:51:00+00:00,SPY-USD,610.3800048828125,610.5399780273438,610.3510131835938,610.510009765625,151476
189,2025-02-18 17:50:00+00:00,SPY-USD,610.2100219726562,610.469970703125,610.2000122070312,610.3800048828125,39516
190,2025-02-18 17:49:00+00:00,SPY-USD,610.2000122070312,610.280029296875,610.1849975585938,610.2100219726562,22250
191,2025-02-18 17:48:00+00:00,SPY-USD,610.1300048828125,610.2188720703125,610.1099853515625,610.205078125,22842
192,2025-02-18 17:47:00+00:00,SPY-USD,610.1904907226562,610.2000122070312,610.125,610.1300048828125,29677
193,2025-02-18 17:46:00+00:00,SPY-USD,610.219970703125,610.2999877929688,610.1621704101562,610.2000122070312,44905
194,2025-02-18 17:45:00+00:00,SPY-USD,610.1900024414062,610.22998046875,610.1801147460938,610.2000122070312,20961
195,2025-02-18 17:44:00+00:00,SPY-USD,610.2949829101562,610.3300170898438,610.1300048828125,610.2000122070312,19838
196,2025-02-18 17:43:00+00:00,SPY-USD,610.3400268554688,610.3800048828125,610.2949829101562,610.2999877929688,14835
197,2025-02-18 17:42:00+00:00,SPY-USD,610.3800048828125,610.3900146484375,610.3400268554688,610.344970703125,10730
198,2025-02-18 17:41:00+00:00,SPY-USD,610.2650146484375,610.3900146484375,610.2650146484375,610.389892578125,21980
199,2025-02-18 17:40:00+00:00,SPY-USD,610.260009765625,610.2999877929688,610.2349853515625,610.25,27729
200,2025-02-18 17:39:00+00:00,SPY-USD,610.2550048828125,610.3099975585938,610.22998046875,610.239990234375,21923
201,2025-02-18 17:38:00+00:00,SPY-USD,610.2465209960938,610.267822265625,610.2050170898438,610.25,19998
202,2025-02-18 17:37:00+00:00,SPY-USD,610.1199951171875,610.219970703125,610.0800170898438,610.219970703125,13699
203,2025-02-18 17:36:00+00:00,SPY-USD,610.0999755859375,610.25,610.0999755859375,610.0999755859375,12436
204,2025-02-18 17:35:00+00:00,SPY-USD,610.0700073242188,610.2100219726562,610.052978515625,610.1630249023438,39693
205,2025-02-18 17:34:00+00:00,SPY-USD,610.2612915039062,610.2999877929688,610.0499877929688,610.0750122070312,25364
206,2025-02-18 17:33:00+00:00,SPY-USD,610.280029296875,610.298828125,610.25,610.27001953125,18004
207,2025-02-18 17:32:00+00:00,SPY-USD,610.239990234375,610.31689453125,610.239990234375,610.29638671875,15546
208,2025-02-18 17:31:00+00:00,SPY-USD,610.14501953125,610.25,610.1199951171875,610.239990234375,18344
209,2025-02-18 17:30:00+00:00,SPY-USD,610.0402221679688,610.1898803710938,610.0402221679688,610.1600952148438,31227
210,2025-02-18 17:29:00+00:00,SPY-USD,609.9924926757812,610.0800170898438,609.989990234375,610.0349731445312,24748
211,2025-02-18 17:28:00+00:00,SPY-USD,610.010009765625,610.02001953125,609.965087890625,609.989990234375,20213
212,2025-02-18 17:27:00+00:00,SPY-USD,610.010009765625,610.02001953125,609.9450073242188,610.010009765625,13221
213,2025-02-18 17:26:00+00:00,SPY-USD,609.9600219726562,610.0198974609375,609.9099731445312,610.010009765625,15988
214,2025-02-18 17:25:00+00:00,SPY-USD,609.9100952148438,609.9699096679688,609.9099731445312,609.9699096679688,16842
215,2025-02-18 17:24:00+00:00,SPY-USD,609.97998046875,610.02001953125,609.864990234375,609.9299926757812,21191
216,2025-02-18 17:23:00+00:00,SPY-USD,609.9500122070312,609.97998046875,609.9000244140625,609.969970703125,17731
217,2025-02-18 17:22:00+00:00,SPY-USD,609.8200073242188,609.9989013671875,609.780029296875,609.9500122070312,41297
218,2025-02-18 17:21:00+00:00,SPY-USD,609.8900146484375,609.9199829101562,609.8099975585938,609.8099975585938,32940
219,2025-02-18 17:20:00+00:00,SPY-USD,609.9500122070312,609.9691162109375,609.8900146484375,609.8900146484375,33847
220,2025-02-18 17:19:00+00:00,SPY-USD,609.9550170898438,609.9550170898438,609.8800048828125,609.9500122070312,27229
221,2025-02-18 17:18:00+00:00,SPY-USD,609.9400024414062,609.989990234375,609.8201293945312,609.9600219726562,21152
222,2025-02-18 17:17:00+00:00,SPY-USD,609.9400024414062,609.969970703125,609.8800048828125,609.9400024414062,20422
223,2025-02-18 17:16:00+00:00,SPY-USD,610.010009765625,610.010009765625,609.9439086914062,609.9500122070312,16879
224,2025-02-18 17:15:00+00:00,SPY-USD,610.1900024414062,610.1900024414062,609.989990234375,609.989990234375,20526
225,2025-02-18 17:14:00+00:00,SPY-USD,610.2000122070312,610.280029296875,610.1699829101562,610.2000122070312,20832
226,2025-02-18 17:13:00+00:00,SPY-USD,610.1699829101562,610.209716796875,610.1300048828125,610.1878051757812,24860
227,2025-02-18 17:12:00+00:00,SPY-USD,610.0700073242188,610.1900024414062,610.0599975585938,610.1500244140625,22060
228,2025-02-18 17:11:00+00:00,SPY-USD,609.9199829101562,610.094970703125,609.780029296875,610.0599975585938,44337
229,2025-02-18 17:10:00+00:00,SPY-USD,609.9099731445312,609.9099731445312,609.9099731445312,609.9099731445312,24711
230,2025-02-18 17:09:00+00:00,SPY-USD,610.0,610.0399780273438,609.9801025390625,610.0198974609375,20470
231,2025-02-18 17:08:00+00:00,SPY-USD,609.9400024414062,610.0599975585938,609.9400024414062,610.0,24161
232,2025-02-18 17:07:00+00:00,SPY-USD,609.9299926757812,610.1599731445312,609.8699951171875,609.9299926757812,9203843
233,2025-02-18 17:06:00+00:00,SPY-USD,610.2999877929688,610.2999877929688,610.0784912109375,610.1500244140625,21963
234,2025-02-18 17:05:00+00:00,SPY-USD,610.239990234375,610.3200073242188,610.219970703125,610.280029296875,26196
